VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-01-06 17:15:40,2015-01-06 17:19:37,1,0.4,-73.962158203125,40.76333618164063,1,Y,-73.9664306640625,40.7573356628418,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
1,2015-01-06 17:15:41,2015-01-06 17:27:35,2,3.0,-74.00536346435547,40.73698043823241,1,N,-73.98979949951173,40.77243804931641,1,11.5,1.0,0.5,2.66,0.0,0.3,15.96
1,2015-01-06 17:15:42,2015-01-06 17:26:45,1,0.9,-73.97711181640625,40.75387573242188,1,N,-73.98774719238281,40.76053619384766,1,8.0,1.0,0.5,1.5,0.0,0.3,11.3
1,2015-01-06 17:15:43,2015-01-06 17:28:49,1,1.9,-73.976318359375,40.74813461303711,1,N,-73.99191284179686,40.72980880737305,1,10.0,1.0,0.5,1.0,0.0,0.3,12.8
1,2015-01-06 17:15:44,2015-01-06 17:42:34,1,4.6,-73.9769515991211,40.75958633422852,1,N,-73.95369720458984,40.75780487060546,1,19.0,1.0,0.5,4.16,0.0,0.3,24.96
2,2015-01-07 16:17:40,2015-01-07 16:31:57,1,2.23,-73.9609832763672,40.76068115234375,1,N,-73.95525360107422,40.7856674194336,1,11.0,1.0,0.5,1.0,0.0,0.3,13.8
2,2015-01-07 16:17:40,2015-01-07 16:27:04,5,2.5,-74.01009368896483,40.72047805786133,1,N,-73.9948959350586,40.75013732910156,2,10.0,1.0,0.5,0.0,0.0,0.3,11.8
2,2015-01-07 16:17:40,2015-01-07 16:24:24,1,0.82,-73.98951721191406,40.73575592041016,1,N,-73.99825286865233,40.73379135131836,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
2,2015-01-07 16:17:40,2015-01-07 16:26:06,1,2.14,-73.95398712158203,40.78041458129882,1,N,-73.9389419555664,40.80516815185546,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
2,2015-01-07 16:17:40,2015-01-07 16:37:26,1,4.81,-73.92820739746092,40.7557373046875,1,N,-73.98680114746092,40.73052597045898,1,17.5,1.0,0.5,3.7,0.0,0.3,23.0
2,2015-01-07 16:17:42,2015-01-07 16:24:32,1,0.66,-73.95974731445312,40.77117156982422,1,N,-73.9515609741211,40.76630783081055,1,6.0,1.0,0.5,1.4,0.0,0.3,9.2
2,2015-01-07 16:17:43,2015-01-07 16:25:34,1,0.97,-73.98648834228516,40.75157165527344,1,N,-73.9742889404297,40.7557373046875,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
2,2015-01-07 16:17:43,2015-01-07 17:15:54,6,16.61,-73.97499084472656,40.75650024414063,2,N,-73.78260803222656,40.64665222167969,1,52.0,0.0,0.5,11.47,5.33,0.3,69.6
2,2015-01-07 16:17:43,2015-01-07 16:22:18,1,1.01,-73.97552490234375,40.78700637817384,1,N,-73.9690933227539,40.79923248291016,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
2,2015-01-07 16:17:43,2015-01-07 16:19:41,6,0.36,-73.99581146240233,40.74398040771485,1,N,-73.99909210205078,40.73933029174805,2,3.5,1.0,0.5,0.0,0.0,0.3,5.3
2,2015-01-07 16:17:44,2015-01-07 17:00:55,2,16.29,-73.78202056884764,40.64463043212891,1,N,-73.96416473388672,40.71800231933594,2,47.0,1.0,0.5,0.0,0.0,0.3,48.8
2,2015-01-07 16:17:45,2015-01-07 16:23:14,1,0.96,-73.99111938476561,40.73490524291992,1,N,-73.97966003417967,40.72716522216797,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
2,2015-01-07 16:17:45,2015-01-07 16:28:18,1,1.68,-73.99136352539062,40.73256301879882,1,N,-73.97915649414062,40.75022506713867,1,9.0,1.0,0.5,3.0,0.0,0.3,13.8
2,2015-01-07 16:17:46,2015-01-07 16:30:08,2,2.63,-74.01713562011719,40.70488357543945,1,N,-73.99710845947266,40.72549819946289,2,11.5,1.0,0.5,0.0,0.0,0.3,13.3
2,2015-01-07 16:17:46,2015-01-07 16:21:39,1,0.97,-73.9924087524414,40.72453689575195,1,N,-73.98228454589844,40.73176574707031,1,5.0,1.0,0.5,1.2,0.0,0.3,8.0
2,2015-01-07 16:17:46,2015-01-07 16:18:08,1,0.02,-73.79052734375,40.64380264282227,1,N,-73.79044342041014,40.64365386962891,2,2.5,1.0,0.5,0.0,0.0,0.3,4.3
2,2015-01-07 16:17:46,2015-01-07 16:40:32,1,3.25,-73.99431610107422,40.7501106262207,1,N,-73.95802307128906,40.76867294311523,1,16.0,1.0,0.5,3.4,0.0,0.3,21.2
2,2015-01-07 16:17:46,2015-01-07 16:21:08,5,0.75,-73.98263549804686,40.77716445922852,1,N,-73.98523712158203,40.76758193969727,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
2,2015-01-07 16:17:47,2015-01-07 16:22:46,2,0.62,-73.95332336425781,40.78263092041016,1,N,-73.95371246337889,40.77508926391602,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
2,2015-01-07 16:17:47,2015-01-07 16:20:32,1,0.63,-73.97232818603516,40.74573516845703,1,N,-73.98075103759764,40.74438095092773,1,4.0,1.0,0.5,1.0,0.0,0.3,6.8
2,2015-01-07 16:17:48,2015-01-07 16:22:24,5,0.97,-73.97987365722656,40.73941040039063,1,N,-73.97987365722656,40.73941040039063,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
2,2015-01-07 16:17:48,2015-01-07 16:28:39,1,1.53,-73.99712371826173,40.74711990356445,1,N,-73.98951721191406,40.73248672485352,1,9.0,1.0,0.5,1.5,0.0,0.3,12.3
1,2015-01-17 00:17:28,2015-01-17 00:17:28,1,0.0,-73.98955535888672,40.72618865966797,1,N,0.0,0.0,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
1,2015-01-17 00:17:28,2015-01-17 00:28:10,2,3.7,-73.9862060546875,40.73456192016602,1,N,-73.95146942138672,40.78210067749024,1,12.5,0.5,0.5,4.14,0.0,0.3,17.94
1,2015-01-17 00:17:29,2015-01-17 00:28:09,2,2.5,-73.98145294189453,40.78030395507812,1,N,-73.9813003540039,40.76365280151367,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55
1,2015-01-17 00:17:29,2015-01-17 00:25:57,1,1.7,-73.98297882080078,40.76907348632812,1,N,-73.99801635742188,40.75628280639648,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75
1,2015-01-17 00:17:29,2015-01-17 00:38:24,2,2.5,-74.00740051269531,40.74267578125,1,N,-73.99432373046875,40.71933746337891,1,14.5,0.5,0.5,0.0,0.0,0.3,15.8
1,2015-01-17 00:17:30,2015-01-17 00:23:22,3,1.0,-74.00196838378906,40.73514175415039,1,N,-74.00516510009764,40.72374725341797,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2015-01-17 00:17:30,2015-01-17 00:30:35,2,5.5,-73.9477310180664,40.77626419067384,1,N,-73.9875717163086,40.71995544433594,1,17.5,0.5,0.5,3.75,0.0,0.3,22.55
1,2015-01-17 00:17:30,2015-01-17 00:35:28,1,4.4,-73.99614715576173,40.72416687011719,1,N,-73.95641326904298,40.77540969848633,1,16.0,0.5,0.5,2.0,0.0,0.3,19.3
1,2015-01-17 00:17:31,2015-01-17 00:32:33,1,4.0,-74.01414489746092,40.70465850830078,1,N,-73.99380493164062,40.75240325927734,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3
1,2015-01-17 00:17:31,2015-01-17 00:23:41,1,1.2,-73.97177886962889,40.75726699829102,1,N,-73.97454071044923,40.74420166015625,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
1,2015-01-17 00:17:31,2015-01-17 00:26:45,1,1.0,-73.98638916015625,40.73302841186523,1,N,-74.0030517578125,40.73883056640625,1,7.5,0.5,0.5,1.2,0.0,0.3,10.0
1,2015-01-17 00:17:32,2015-01-17 00:34:44,1,4.9,0.0,0.0,1,Y,0.0,0.0,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3
1,2015-01-17 00:17:33,2015-01-17 00:27:03,1,1.3,-73.99112701416014,40.71473693847656,1,N,-73.9781494140625,40.72695159912109,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
1,2015-01-17 00:17:34,2015-01-17 00:29:21,1,3.3,-73.98567962646483,40.72687911987305,1,N,-74.00769805908203,40.70505905151367,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56
1,2015-01-17 00:17:35,2015-01-17 00:34:41,1,5.3,-73.9939727783203,40.68149948120116,1,N,-73.9645004272461,40.62089920043945,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8
1,2015-01-17 00:17:35,2015-01-17 00:21:43,1,1.1,-73.97148132324217,40.75366973876953,1,N,-73.96207427978516,40.76781463623047,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
1,2015-01-17 00:17:35,2015-01-17 00:30:24,1,1.7,-73.98976898193358,40.72574996948241,1,N,-74.0095443725586,40.7234992980957,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
1,2015-01-17 00:17:35,2015-01-17 00:25:34,1,1.6,-73.98102569580078,40.74472045898438,1,N,-73.96613311767578,40.75807571411133,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
1,2015-01-17 00:17:36,2015-01-17 01:01:29,2,22.8,-73.98631286621094,40.75876617431641,1,N,-73.84735870361328,40.89276504516602,2,62.5,0.5,0.5,0.0,0.0,0.3,63.8
1,2015-01-17 00:17:36,2015-01-17 00:29:13,1,2.0,-73.98783874511719,40.73819732666016,1,N,-73.98741912841797,40.76041793823241,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55
1,2015-01-17 00:17:37,2015-01-17 00:21:53,2,0.8,-74.0020980834961,40.75065994262695,1,N,-73.99018096923827,40.74833679199219,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55
1,2015-01-17 00:17:38,2015-01-17 00:24:58,1,1.4,-73.99015808105469,40.73450469970703,1,N,-73.99226379394531,40.74918746948241,1,7.0,0.5,0.5,2.05,0.0,0.3,10.35
1,2015-01-06 17:35:38,2015-01-06 17:48:20,1,2.0,-73.95962524414062,40.77966690063477,1,N,-73.97119140625,40.79804611206055,2,10.5,1.0,0.5,0.0,0.0,0.3,12.3
1,2015-01-06 17:35:38,2015-01-06 17:38:40,1,0.5,-74.0128402709961,40.71693801879882,1,N,-74.00970458984375,40.72280502319336,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
1,2015-01-06 17:35:38,2015-01-06 17:52:53,1,3.3,-73.95613861083984,40.78710174560546,1,N,-73.98460388183594,40.7593002319336,2,14.0,1.0,0.5,0.0,0.0,0.3,15.8
1,2015-01-06 17:35:39,2015-01-06 17:43:25,1,1.6,-73.99317932128906,40.72972869873047,1,N,-74.001953125,40.74507522583008,1,7.5,1.0,0.5,2.75,0.0,0.3,12.05
1,2015-01-06 17:35:40,2015-01-06 17:52:59,2,2.2,-73.97394561767578,40.7505989074707,1,N,-73.98936462402342,40.77095413208008,1,12.0,1.0,0.5,1.0,0.0,0.3,14.8
1,2015-01-06 17:35:40,2015-01-06 17:49:49,1,1.4,0.0,0.0,1,N,0.0,0.0,2,10.5,1.0,0.5,0.0,0.0,0.3,12.3
1,2015-01-06 17:35:40,2015-01-06 17:49:29,1,1.6,-73.9913558959961,40.74505996704102,1,N,-73.9923324584961,40.76253509521485,1,10.0,1.0,0.5,1.2,0.0,0.3,13.0
1,2015-01-06 17:35:41,2015-01-06 17:44:56,1,0.8,-73.9676055908203,40.75602340698241,1,N,-73.97186279296875,40.76324462890625,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
1,2015-01-06 17:35:41,2015-01-06 17:42:14,1,1.1,-74.00103759765625,40.72580337524414,1,N,-73.99117279052734,40.73167037963867,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
1,2015-01-06 17:35:41,2015-01-06 17:46:54,1,1.8,0.0,0.0,1,N,-73.98715209960938,40.74588012695312,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
1,2015-01-06 17:35:42,2015-01-06 17:39:14,1,0.4,-73.97380065917967,40.79202270507812,1,N,-73.97600555419923,40.78649139404297,1,4.5,1.0,0.5,1.0,0.0,0.3,7.3
1,2015-01-06 17:35:42,2015-01-06 17:41:49,1,1.0,-73.96036529541014,40.76196670532227,1,N,-73.97254943847656,40.75574493408203,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
1,2015-01-06 17:35:43,2015-01-06 17:44:14,1,0.9,-73.9773941040039,40.73643112182616,1,N,-73.9923095703125,40.74272537231445,1,7.0,1.0,0.5,2.0,0.0,0.3,10.8
1,2015-01-06 17:35:43,2015-01-06 17:51:04,1,1.9,-73.94535064697266,40.77436065673828,1,N,-73.97579956054686,40.78790283203125,2,11.0,1.0,0.5,0.0,0.0,0.3,12.8
1,2015-01-06 17:35:43,2015-01-06 17:45:54,1,2.2,-74.0156707763672,40.71446228027344,1,N,-74.00711822509764,40.74353408813477,1,10.0,1.0,0.5,1.0,0.0,0.3,12.8
1,2015-01-06 17:35:44,2015-01-06 17:52:52,1,2.0,-73.96196746826173,40.77630233764648,1,N,-73.97223663330078,40.79560852050781,1,12.0,1.0,0.5,2.75,0.0,0.3,16.55
1,2015-01-06 17:35:45,2015-01-06 17:53:44,1,2.8,-73.93021392822266,40.67751693725586,1,N,-73.9503402709961,40.65824890136719,1,13.5,1.0,0.5,3.05,0.0,0.3,18.35
1,2015-01-06 17:35:45,2015-01-06 17:50:34,2,1.5,-73.96441650390625,40.76733779907227,1,N,-73.98865509033203,40.77494812011719,1,10.5,1.0,0.5,1.0,0.0,0.3,13.3
1,2015-01-06 17:35:45,2015-01-06 17:36:38,1,0.0,-73.96881103515625,40.76102447509766,1,N,-73.96902465820312,40.76144409179688,1,2.5,1.0,0.5,0.85,0.0,0.3,5.15
1,2015-01-06 17:35:45,2015-01-06 17:50:29,1,2.7,-73.96891021728516,40.76164245605469,1,N,-74.00039672851561,40.74280166625977,1,12.0,1.0,0.5,1.0,0.0,0.3,14.8
1,2015-01-06 17:35:46,2015-01-06 17:42:07,1,1.0,-73.96822357177734,40.75650024414063,1,N,-73.97073364257811,40.7453727722168,1,6.0,1.0,0.5,2.0,0.0,0.3,9.8
1,2015-01-06 17:35:46,2015-01-06 18:02:06,1,6.5,-73.96220397949219,40.77890777587891,1,N,-73.93955230712889,40.84160614013672,2,22.0,1.0,0.5,0.0,0.0,0.3,23.8
2,2015-01-26 16:53:39,2015-01-26 17:16:34,6,1.27,-73.97806549072266,40.75199127197266,1,N,-73.96160125732422,40.7559814453125,2,14.0,1.0,0.5,0.0,0.0,0.3,15.8
2,2015-01-26 16:53:39,2015-01-26 17:06:31,1,1.81,-73.97984313964845,40.71780014038086,1,N,-73.99085998535155,40.73455810546875,2,9.5,1.0,0.5,0.0,0.0,0.3,11.3
2,2015-01-26 16:53:41,2015-01-26 17:01:21,5,1.13,-74.00631713867188,40.72264862060546,1,N,-74.00631713867188,40.72264862060546,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
2,2015-01-26 16:53:42,2015-01-26 16:58:51,3,0.78,-74.00421142578125,40.73812103271485,1,N,-73.99706268310547,40.74726867675781,1,5.0,1.0,0.5,1.36,0.0,0.3,8.16
2,2015-01-26 16:53:42,2015-01-26 17:05:16,6,1.4,-73.92098236083984,40.76686096191406,1,N,-73.9178466796875,40.78134155273438,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
2,2015-01-26 16:53:43,2015-01-26 17:03:44,1,1.27,-73.98999786376953,40.75747299194336,1,N,-73.99932861328125,40.76182556152344,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16
2,2015-01-26 16:53:44,2015-01-26 17:13:50,1,2.73,-73.95590209960938,40.77957916259766,1,N,-73.96765899658203,40.80458068847656,2,13.5,1.0,0.5,0.0,0.0,0.3,15.3
2,2015-01-26 16:53:45,2015-01-26 17:32:40,2,7.39,-74.00508880615233,40.72013092041016,1,N,-73.94992065429686,40.77543640136719,2,28.0,1.0,0.5,0.0,0.0,0.3,29.8
2,2015-01-26 16:53:47,2015-01-26 17:01:33,1,0.61,-73.98164367675781,40.77996063232422,1,N,-73.98238372802734,40.77132034301758,1,6.0,1.0,0.5,2.34,0.0,0.3,10.14
2,2015-01-26 16:53:48,2015-01-26 17:01:22,1,1.05,-73.99519348144531,40.73994827270508,1,N,-74.00753784179686,40.73431015014648,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
2,2015-01-26 16:53:49,2015-01-26 17:22:27,2,2.74,-73.97865295410156,40.74504089355469,1,N,-73.982421875,40.76774978637695,1,18.0,1.0,0.5,0.0,0.0,0.3,19.8
2,2015-01-26 16:53:49,2015-01-26 16:58:40,2,0.78,-74.00007629394531,40.73286056518555,1,N,-73.99378967285155,40.73720932006836,1,4.5,1.0,0.5,0.0,0.0,0.3,6.3
2,2015-01-26 16:53:50,2015-01-26 17:18:57,3,1.84,-73.98419189453125,40.76485824584961,1,N,-73.965087890625,40.77432632446289,2,15.5,1.0,0.5,0.0,0.0,0.3,17.3
2,2015-01-26 16:53:50,2015-01-26 16:58:03,1,0.61,-73.97173309326173,40.78633499145508,1,N,-73.9754867553711,40.79214477539063,1,4.5,1.0,0.5,1.26,0.0,0.3,7.56
2,2015-01-26 16:53:51,2015-01-26 17:04:35,1,1.57,-73.9903793334961,40.74017333984375,1,N,-74.00885772705078,40.73875045776367,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
2,2015-01-26 16:53:53,2015-01-26 16:58:50,1,0.61,-73.98587036132812,40.75211334228516,1,N,-73.98089599609375,40.74769592285156,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
2,2015-01-26 16:53:55,2015-01-26 17:12:43,3,0.81,-73.972900390625,40.74426651000977,1,N,-73.96752166748048,40.75350570678711,1,12.0,1.0,0.5,3.45,0.0,0.3,17.25
2,2015-01-26 16:53:57,2015-01-26 17:03:12,6,1.73,-74.00869750976561,40.71977233886719,1,N,-73.99810028076173,40.73544311523438,1,8.0,1.0,0.5,1.96,0.0,0.3,11.76
2,2015-01-26 16:53:58,2015-01-26 17:14:47,2,3.87,-73.9822998046875,40.76737213134766,1,N,-74.00235748291014,40.71975326538086,2,15.0,1.0,0.5,0.0,0.0,0.3,16.8
2,2015-01-26 16:53:58,2015-01-26 17:04:06,1,0.45,-73.9822540283203,40.76817321777344,1,N,-73.974853515625,40.76491546630859,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16
2,2015-01-26 16:53:59,2015-01-26 17:27:41,1,4.01,-73.99788665771484,40.7358512878418,1,N,-73.95354461669923,40.76702117919922,2,20.0,1.0,0.5,0.0,0.0,0.3,21.8
2,2015-01-26 16:54:00,2015-01-26 16:57:39,6,0.54,-73.95713806152342,40.78050994873047,1,N,-73.95697021484375,40.78596115112305,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8
2,2015-01-14 08:13:28,2015-01-14 08:20:43,1,1.3,-74.00061798095702,40.74753189086913,1,N,-74.00592803955078,40.7337303161621,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2015-01-14 08:13:28,2015-01-14 08:31:38,2,2.52,-74.00657653808594,40.74396133422852,1,N,-73.97191619873048,40.74591064453125,1,13.0,0.0,0.5,2.6,0.0,0.3,16.4
2,2015-01-14 08:13:29,2015-01-14 08:18:33,5,0.65,-73.99087524414062,40.74636077880859,1,N,-73.98387145996092,40.74109268188477,1,5.0,0.0,0.5,1.5,0.0,0.3,7.3
2,2015-01-14 08:13:29,2015-01-14 08:21:11,2,1.79,-73.98577117919923,40.74155807495116,1,N,-73.99921417236328,40.72023010253906,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
2,2015-01-14 08:13:29,2015-01-14 08:24:21,1,2.6,-74.0156707763672,40.71526718139648,1,N,-74.00370788574217,40.74849319458008,1,11.0,0.0,0.5,2.5,0.0,0.3,14.3
2,2015-01-14 08:13:29,2015-01-14 08:34:30,1,3.35,-73.98493957519531,40.77399063110352,1,N,-73.9734115600586,40.73932647705078,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
2,2015-01-14 08:13:29,2015-01-14 08:24:16,1,0.98,-73.97919464111328,40.74626541137695,1,N,-73.974853515625,40.74199676513672,1,8.0,0.0,0.5,2.0,0.0,0.3,10.8
2,2015-01-14 08:13:30,2015-01-14 08:21:12,5,0.96,-73.98213195800781,40.77372360229492,1,N,-73.98075103759764,40.78503799438477,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2015-01-14 08:13:30,2015-01-14 08:29:15,1,2.7,-73.96734619140625,40.7937889099121,1,N,-73.97657012939453,40.78059387207031,1,12.0,0.0,0.5,1.0,0.0,0.3,13.8
2,2015-01-14 08:13:30,2015-01-14 08:24:40,1,0.79,-73.97286987304686,40.75584030151367,1,N,-73.9724349975586,40.7625732421875,1,8.0,0.0,0.5,1.6,0.0,0.3,10.4
2,2015-01-14 08:13:30,2015-01-14 08:29:01,1,3.19,-73.97869110107422,40.71991729736328,1,N,-74.00945281982422,40.7154655456543,1,14.0,0.0,0.5,2.8,0.0,0.3,17.6
2,2015-01-14 08:13:31,2015-01-14 08:28:30,1,2.16,-73.9541015625,40.80632019042969,1,N,-73.95516204833984,40.78577041625977,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3
2,2015-01-14 08:13:31,2015-01-14 08:31:28,2,3.02,-73.96234130859375,40.77873229980469,1,N,-73.99042510986328,40.74057388305664,1,14.0,0.0,0.5,1.0,0.0,0.3,15.8
2,2015-01-14 08:13:31,2015-01-14 08:41:57,1,5.27,-73.98105621337889,40.72930145263672,1,N,-73.94904327392578,40.75238800048828,1,22.0,0.0,0.5,2.0,0.0,0.3,24.8
2,2015-01-14 08:13:31,2015-01-14 08:33:33,1,1.68,-73.98080444335938,40.738037109375,1,N,-73.98848724365233,40.75444030761719,1,13.5,0.0,0.5,2.0,0.0,0.3,16.3
2,2015-01-14 08:13:31,2015-01-14 08:29:24,1,2.46,-73.99057006835938,40.7560920715332,1,N,-73.97749328613281,40.73898696899414,1,12.0,0.0,0.5,2.4,0.0,0.3,15.2
2,2015-01-14 08:13:32,2015-01-14 08:17:03,1,0.44,-73.9428482055664,40.81648635864258,1,N,-73.9428482055664,40.81648635864258,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
2,2015-01-14 08:13:32,2015-01-14 08:16:09,1,0.55,-73.97382354736328,40.76401901245116,1,N,-73.97057342529298,40.75917434692384,1,4.0,0.0,0.5,0.8,0.0,0.3,5.6
2,2015-01-14 08:13:32,2015-01-14 08:19:47,1,0.73,-73.98539733886719,40.73984146118164,1,N,-73.9827880859375,40.74800872802734,1,5.5,0.0,0.5,1.38,0.0,0.3,7.68
2,2015-01-14 08:13:33,2015-01-14 08:28:54,1,4.97,-73.98257446289062,40.76072692871094,1,N,-73.95756530761719,40.81864547729492,1,17.5,0.0,0.5,3.5,0.0,0.3,21.8
2,2015-01-14 08:13:33,2015-01-14 08:27:18,1,1.79,-73.99166107177734,40.74337768554688,1,N,-73.97303009033203,40.75996780395508,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
1,2015-01-14 09:59:31,2015-01-14 10:27:48,2,9.9,-73.86405181884764,40.76909637451172,1,N,-73.96022033691406,40.76216125488281,1,30.5,0.0,0.5,9.15,5.33,0.3,45.78
1,2015-01-14 09:59:32,2015-01-14 10:07:25,1,0.8,-73.97926330566406,40.76315689086913,1,N,-73.9891128540039,40.75612640380859,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
1,2015-01-14 09:59:32,2015-01-14 10:03:36,0,0.7,0.0,0.0,1,N,-73.9892349243164,40.76949310302734,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2015-01-14 09:59:33,2015-01-14 10:15:04,1,1.5,-74.00521087646483,40.71839141845703,1,N,-73.9927978515625,40.73068237304688,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2015-01-14 09:59:33,2015-01-14 10:04:37,2,1.5,-73.99435424804686,40.74579238891602,1,N,-74.00581359863281,40.72639083862305,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2015-01-14 09:59:34,2015-01-14 10:04:48,1,0.7,-73.96387481689453,40.75723266601562,1,N,-73.95564270019531,40.76408386230469,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2015-01-14 09:59:35,2015-01-14 09:59:36,1,0.0,-73.98545074462889,40.75971603393555,1,N,-73.98546600341797,40.75970077514648,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3
1,2015-01-14 09:59:35,2015-01-14 10:03:36,1,1.0,-73.99506378173827,40.76026153564453,1,N,-74.0052032470703,40.75129318237305,1,5.0,0.0,0.5,2.0,0.0,0.3,7.8
1,2015-01-14 09:59:35,2015-01-14 10:17:53,1,1.7,-73.95469665527342,40.76982116699219,1,N,-73.97496795654298,40.75667190551758,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
1,2015-01-14 09:59:36,2015-01-14 10:09:34,1,1.9,-73.97989654541014,40.74633407592773,1,N,-73.99925231933594,40.72502899169922,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
1,2015-01-14 09:59:36,2015-01-14 10:16:06,1,6.6,-73.97818756103516,40.75227737426758,1,N,-74.0135269165039,40.71470642089844,1,21.5,0.0,0.5,3.0,0.0,0.3,25.3
1,2015-01-14 09:59:36,2015-01-14 10:04:45,1,0.5,-73.97964477539062,40.73546600341797,1,N,-73.9869613647461,40.73882675170898,1,5.0,0.0,0.5,2.0,0.0,0.3,7.8
1,2015-01-14 09:59:38,2015-01-14 10:06:06,1,0.8,-73.99869537353516,40.74508666992188,1,N,-74.00742340087889,40.75250625610352,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
1,2015-01-14 09:59:38,2015-01-14 10:15:25,1,1.0,-73.99112701416014,40.74516677856445,1,N,-73.97998809814453,40.75188064575195,1,10.5,0.0,0.5,1.5,0.0,0.3,12.8
1,2015-01-14 09:59:38,2015-01-14 10:14:35,1,2.5,-73.97801971435547,40.75233459472656,1,N,-74.00119018554686,40.72025680541992,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
1,2015-01-14 09:59:39,2015-01-14 10:11:07,1,1.5,-73.97858428955078,40.73675155639648,1,N,-73.97139739990233,40.75401306152344,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
1,2015-01-14 09:59:39,2015-01-14 10:04:00,1,0.6,-73.97463226318358,40.79091644287109,1,N,-73.96588897705078,40.79216384887695,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
1,2015-01-14 09:59:40,2015-01-14 10:08:06,1,0.8,-73.95645904541014,40.76741027832031,1,N,-73.96604919433594,40.76489639282227,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2015-01-14 09:59:40,2015-01-14 10:02:54,2,0.8,-73.95552062988281,40.76845169067384,1,N,-73.95258331298828,40.77837371826172,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2015-01-14 09:59:40,2015-01-14 10:04:00,1,0.7,-73.99083709716798,40.75086975097656,1,N,-73.99821472167967,40.75601577758789,1,5.0,0.0,0.5,1.74,0.0,0.3,7.54
1,2015-01-14 09:59:41,2015-01-14 10:06:31,1,1.0,-74.00801086425781,40.72355651855469,1,N,-73.9971923828125,40.72503662109375,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,2015-01-14 09:59:41,2015-01-14 10:08:48,1,1.8,-73.97527313232422,40.78921890258789,1,N,-73.99227905273438,40.76901626586913,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
